,loss,acc,val-loss,val-acc
0,0.6516258734464645,0.5981249809265137,0.5915047327677408,0.65974360704422
1,0.5310870790481568,0.7284374833106995,0.6130168468524249,0.6817948818206787
2,0.4927510264515877,0.76171875,0.5587281657335086,0.7371794581413269
3,0.40679340690374377,0.8079687356948853,0.5120615019248083,0.7487179636955261
4,0.35735720649361613,0.844531238079071,0.5384706510947301,0.7496153712272644
5,0.31051952704787256,0.8676562309265137,0.5403704746411397,0.7599999904632568
6,0.26612564593553545,0.8893749713897705,0.4287142004722204,0.8114102482795715
7,0.23603174343705177,0.9020312428474426,0.6725541204214096,0.7260256409645081
8,0.2206572764366865,0.9118750095367432,0.46978364617396623,0.805384635925293
9,0.20880401723086833,0.9160937666893005,0.5576457797716825,0.7874358892440796
10,0.16745576929301023,0.934374988079071,0.5326036233932544,0.7653846144676208
11,0.16659383054822682,0.9325000047683716,0.5538545808730981,0.7779487371444702
12,0.14816898424178362,0.94140625,0.5870252282191546,0.8105128407478333
13,0.1408000151067972,0.9462500214576721,0.49916002727471864,0.8114102482795715
14,0.1277810310572386,0.9526562690734863,0.6091149460810882,0.7820512652397156
15,0.13173260886222124,0.9504687786102295,0.5924570881403409,0.7911538481712341
16,0.11699197135865688,0.9579687714576721,0.48065231281977433,0.8210256695747375
