,loss,acc,val-loss,val-acc
0,0.6684462773799896,0.5853124856948853,0.7060925723650516,0.5450000166893005
1,0.5571321710944176,0.7129687666893005,0.5860898120281024,0.6771795153617859
2,0.44762599110603335,0.7875000238418579,0.5933240067500335,0.712948739528656
3,0.3731993421912193,0.832812488079071,0.5284660687813392,0.7462820410728455
4,0.36707086250185966,0.8317187428474426,0.5118349698873667,0.7461538314819336
5,0.33660645663738253,0.8528125286102295,0.49437584403233653,0.7832051515579224
6,0.27553113907575605,0.8821874856948853,0.47910833014891696,0.7910256385803223
7,0.26033096939325334,0.8860937356948853,0.5090381231827613,0.7742307782173157
8,0.24594292312860488,0.8923437595367432,0.5307546246510285,0.7956410050392151
9,0.22562166653573512,0.9073437452316284,0.9794954008016831,0.6692307591438293
10,0.2277531199157238,0.9089062213897705,0.6432814636291602,0.7910256385803223
11,0.1764910799637437,0.9285937547683716,0.4990378010731477,0.7979487180709839
12,0.18120496667921543,0.9293749928474426,0.7028137609744683,0.7747436165809631
13,0.1909657133370638,0.9246875047683716,0.5823212644228568,0.765256404876709
14,0.13407297879457475,0.9478124976158142,0.6126823608691876,0.7914102673530579
15,0.14654678601771592,0.94140625,0.6080867193448238,0.7856410145759583
16,0.144659456089139,0.9467187523841858,0.5351358243288138,0.776025652885437
