,loss,acc,val-loss,val-acc
0,0.6687681466341019,0.5835937261581421,0.6757594438699576,0.563076913356781
1,0.5639507979154587,0.7090625166893005,0.5663567747061069,0.7053846120834351
2,0.45455027997493747,0.7879687547683716,0.5026722825490512,0.7558974623680115
3,0.37915672078728674,0.8307812213897705,0.6014543737356479,0.6834615468978882
4,0.3400646251440048,0.8512499928474426,0.5467559553873844,0.7487179636955261
5,0.2988522437214851,0.8734375238418579,0.569047321111728,0.7397435903549194
6,0.2473931360244751,0.8962500095367432,0.6228174181320728,0.7393589615821838
7,0.25622200205922124,0.893750011920929,0.6341367554970276,0.7442307472229004
8,0.2155487249046564,0.9143750071525574,0.5683168065853608,0.7443589568138123
9,0.19351195514202119,0.9217187762260437,0.5436091812757345,0.7548717856407166
10,0.17355175293982028,0.9323437213897705,0.531817804926481,0.7797436118125916
11,0.16434357069432737,0.9357812404632568,0.6033268261414307,0.746666669845581
12,0.16590683802962303,0.9360937476158142,0.6131231479155712,0.7778205275535583
