,loss,acc,val-loss,val-acc
0,0.6971077579259872,0.5428125262260437,0.7027332297077885,0.5188888907432556
1,0.6809926491975784,0.5909374952316284,0.7242607054886995,0.5224074125289917
2,0.5716582167148591,0.698437511920929,0.6815776736647995,0.665925920009613
3,0.43389554411172865,0.7973437309265137,0.5556133444662448,0.7635185122489929
4,0.40832804948091506,0.8148437738418579,0.4575129648049672,0.7977777719497681
5,0.35981946647167207,0.8432812690734863,0.5023629643298961,0.8007407188415527
6,0.32584832414984705,0.8579687476158142,0.6238714936706755,0.7683333158493042
7,0.2931937800347805,0.871874988079071,0.45940011380999174,0.824999988079071
8,0.2514856418222189,0.8970312476158142,0.4313512510723538,0.8231481313705444
9,0.2396212799847126,0.9075000286102295,0.6196138897427806,0.8122222423553467
10,0.23980158865451812,0.9082812666893005,0.8736853787192592,0.7637037038803101
11,0.19000340450555087,0.925000011920929,0.8056337557457112,0.8144444227218628
12,0.19124528769403695,0.9321874976158142,0.4084636930514265,0.8311111330986023
13,0.18982175849378108,0.9268749952316284,0.4501535533754914,0.8496296405792236
14,0.14336988132447004,0.9470312595367432,1.091454745442779,0.8040740489959717
15,0.1475212174654007,0.9432812333106995,0.5978256397777133,0.7961111068725586
16,0.14001801177859308,0.9473437666893005,0.7655830929676691,0.8085185289382935
17,0.1383247734606266,0.9485937356948853,0.7037630274339959,0.8190740942955017
18,0.11656048285774886,0.9592187404632568,0.5660767781513708,0.8311111330986023
19,0.13195848561823367,0.948437511920929,0.6503729003447073,0.8140740990638733
20,0.12194078350439667,0.956250011920929,1.1459427586308233,0.8359259366989136
21,0.1225808398798108,0.9543750286102295,0.7763632171683841,0.8177777528762817
22,0.11841447398066521,0.9579687714576721,0.6239164223273596,0.8161110877990723
23,0.09787033593282103,0.9657812714576721,1.0830376865687195,0.8038889169692993
