,loss,acc,val-loss,val-acc
0,0.6598722687363625,0.5943750143051147,0.9305572377310859,0.639629602432251
1,0.5138357079029083,0.7410937547683716,0.5245233707957797,0.7394444346427917
2,0.4678514090180397,0.7745312452316284,0.48556557959980434,0.7833333611488342
3,0.3701505461335182,0.83203125,0.5084956685702006,0.7977777719497681
4,0.3234281608462334,0.8581249713897705,0.49641099130665817,0.8059259057044983
5,0.29625173479318617,0.8806250095367432,0.5146334254079394,0.824999988079071
6,0.28637652561068533,0.88671875,0.5032211050943092,0.7996296286582947
7,0.24651835523545743,0.9024999737739563,0.5013446542951796,0.7974073886871338
8,0.2115522625297308,0.9145312309265137,0.4425639460484187,0.8257407546043396
9,0.22166280262172222,0.9121875166893005,0.5885085110311155,0.8109259009361267
10,0.1924889662489295,0.9245312213897705,0.5184547663838776,0.8446296453475952
11,0.17569992907345294,0.93359375,0.4933736351905046,0.8372222185134888
12,0.15712629962712527,0.9398437738418579,0.5227673826394258,0.8407407402992249
13,0.14753142889589071,0.9434375166893005,0.5295617657679098,0.8316666483879089
14,0.12595038779079915,0.9556249976158142,0.6104250401258469,0.8353703618049622
15,0.12851476822048424,0.9556249976158142,1.1134801026847627,0.7981481552124023
16,0.12644610803574324,0.9537500143051147,0.7837384712916834,0.8038889169692993
17,0.1231414820253849,0.9560937285423279,0.6803558490894459,0.8259259462356567
18,0.11943825878202916,0.9551562666893005,0.7086406962739097,0.8501851558685303
19,0.11552821211516857,0.956250011920929,0.8773160819654111,0.7844444513320923
20,0.09820270400494337,0.9662500023841858,0.9813445409138998,0.8298147916793823
21,0.10631949497386813,0.9632812738418579,0.6702487214847848,0.8253703713417053
22,0.09787244874984026,0.9642187356948853,0.9747715459929572,0.8131481409072876
23,0.08371624759398401,0.9710937738418579,1.1065259785563857,0.820555567741394
24,0.09138412866741419,0.9664062261581421,0.6150327611852575,0.8407407402992249
25,0.0966701900260523,0.9676562547683716,0.6755211916234758,0.7925925850868225
26,0.0766352627798915,0.9740625023841858,0.7454902921561841,0.8548148274421692
27,0.07729229687247426,0.9723437428474426,0.611193287703726,0.8083333373069763
28,0.09460769190452993,0.9674999713897705,0.6541432768658355,0.8396296501159668
29,0.08066593328490854,0.973437488079071,0.6645831515391668,0.8322222232818604
30,0.07808491365984083,0.9728124737739563,0.7421907087167104,0.8338888883590698
31,0.06475519381929189,0.9765625,0.5839226267955921,0.8362963199615479
32,0.08299068503081798,0.9735937714576721,0.793754036227862,0.820555567741394
33,0.07263500279281289,0.9764062762260437,0.8300534939324414,0.8244444727897644
34,0.07470384939573706,0.9739062786102295,1.433531097791813,0.8262962698936462
35,0.0900063127744943,0.9700000286102295,0.7785276582947483,0.806851863861084
36,0.07948252157308161,0.9720312356948853,0.9403924362527,0.8464815020561218
