,loss,acc,val-loss,val-acc
0,0.6264945781230926,0.6237499713897705,0.6384634077548981,0.6752564311027527
1,0.5023758494853974,0.7484375238418579,0.48799832279865557,0.755384624004364
2,0.4115252661705017,0.8120312690734863,0.5129980379954363,0.7439743876457214
3,0.37712607145309446,0.8304687738418579,0.5037802457809448,0.7537179589271545
4,0.3508795076608658,0.8475000262260437,0.4942328135172526,0.7747436165809631
5,0.28934957295656205,0.8737499713897705,0.4877744760268774,0.7801281809806824
6,0.2494383841753006,0.8990625143051147,0.546650475798509,0.766410231590271
7,0.2425453830510378,0.9035937786102295,0.4740210676040405,0.8114102482795715
8,0.20417685613036154,0.9181249737739563,0.4510320742160846,0.8062820434570312
9,0.20753299325704574,0.9131249785423279,0.5625278307841375,0.7987179756164551
10,0.16485488407313822,0.9360937476158142,0.6332596074312161,0.7723076939582825
11,0.15364392563700677,0.9390624761581421,0.6050737951046381,0.8193589448928833
12,0.1436184443719685,0.946093738079071,0.5179750384428562,0.7914102673530579
13,0.1492150939255953,0.9412500262260437,0.6546436884464362,0.7707692384719849
14,0.13439985781908034,0.9473437666893005,0.5505300538662152,0.7900000214576721
15,0.11550261307507753,0.956250011920929,0.9518655523275718,0.7824358940124512
16,0.13035242058336735,0.9512500166893005,0.570281344346511,0.8141025900840759
17,0.1033262686803937,0.9596874713897705,0.7576004457779419,0.7929487228393555
18,0.09762668762356043,0.9620312452316284,0.7447359485503955,0.778333306312561
