,loss,acc,val-loss,val-acc
0,0.6240183657407761,0.64453125,0.7394536236921946,0.618461549282074
1,0.45591841876506806,0.7790625095367432,0.5865505135212189,0.7219230532646179
2,0.34798256382346154,0.8503124713897705,0.6843110682108463,0.7074359059333801
3,0.3177796097099781,0.8646875023841858,0.6846733498267639,0.7524359226226807
4,0.2936146906018257,0.8776562213897705,0.9052389676754291,0.7096154093742371
5,0.2583987466990948,0.8981249928474426,0.7360062870459679,0.7366666793823242
6,0.2446630458533764,0.9034374952316284,0.6910728082442895,0.73807692527771
7,0.21866831339895726,0.9156249761581421,0.8492922599499042,0.7212820649147034
8,0.20734757870435716,0.9181249737739563,0.8265176369593694,0.7337179780006409
9,0.1901273575425148,0.9270312786102295,0.9861290340240185,0.735897421836853
10,0.18428363107144832,0.92578125,1.0506009459495544,0.7238461375236511
11,0.16272850017994642,0.938281238079071,0.8629954579548959,0.7443589568138123
