,loss,acc,val-loss,val-acc
0,0.6104619148373603,0.6454687714576721,0.5211242553260591,0.7688888907432556
1,0.3996255809813738,0.8134375214576721,0.5555849456124835,0.7968518733978271
2,0.32959221631288527,0.8587499856948853,0.7412518803720121,0.7468518614768982
3,0.2623113939166069,0.8926562666893005,0.5013714482386907,0.7931481599807739
4,0.23115380212664605,0.9068750143051147,0.46784892512692344,0.8096296191215515
5,0.20922570452094078,0.9159374833106995,1.011596894926495,0.7411110997200012
6,0.1826005107536912,0.9331250190734863,0.7146657970216539,0.8135185241699219
7,0.18345949806272985,0.9270312786102295,0.564918390026799,0.7896296381950378
8,0.15412654165178538,0.9404687285423279,0.539848256442282,0.8107407689094543
9,0.1473129492998123,0.9474999904632568,0.6718729237715403,0.7829629778862
10,0.13712123043835164,0.9517187476158142,0.6518274484961121,0.7925925850868225
11,0.12853605097159743,0.9524999856948853,0.8858706984255049,0.789814829826355
12,0.11317126207984984,0.9581249952316284,0.9180942321265185,0.7922222018241882
13,0.10995504701510071,0.957812488079071,0.7152508055722272,0.8003703951835632
14,0.09914752773940563,0.9628124833106995,1.036480912455806,0.8142592310905457
15,0.09424961260519922,0.9665625095367432,0.9542934215731091,0.7964814901351929
16,0.09390850637108088,0.9642187356948853,0.6573361020397257,0.8242592811584473
17,0.0905718854535371,0.9678124785423279,1.0373232651639868,0.7892592549324036
18,0.08508773751556874,0.9690625071525574,1.043642364166401,0.7848148345947266
19,0.08098740374669433,0.9712499976158142,1.0937388925640672,0.8103703856468201
20,0.06976572570856661,0.9750000238418579,0.8118685594311467,0.8259259462356567
21,0.07609262577723712,0.9714062213897705,0.59823546724187,0.8338888883590698
22,0.07470077793113887,0.9754687547683716,0.6507955739895502,0.8027777671813965
23,0.07201325966743752,0.9737499952316284,0.8875590960184733,0.8042592406272888
24,0.06275049647316337,0.9760937690734863,1.8900026745266385,0.7833333611488342
25,0.07902659500017763,0.9721875190734863,0.9066366796140317,0.8077777624130249
26,0.07062731585931033,0.9753124713897705,0.4581234739334495,0.8524073958396912
27,0.07060687937540934,0.9732812643051147,0.7970368034309812,0.8216666579246521
28,0.06938008368015289,0.9762499928474426,1.3302493768709678,0.7287036776542664
29,0.05570567112066783,0.9792187213897705,0.770378589630127,0.8194444179534912
30,0.05635472337016836,0.9790624976158142,1.4334839019510481,0.7968518733978271
31,0.05498773004859686,0.9823437333106995,1.1426972857228033,0.7885185480117798
32,0.055245960778556764,0.9793750047683716,0.9132063118395982,0.8275926113128662
33,0.04279780854936689,0.9856250286102295,1.077758444680108,0.8061110973358154
34,0.04601963992230594,0.9839062690734863,0.8540286040968366,0.8285185098648071
35,0.05676382120931521,0.9815624952316284,0.951095508756461,0.8096296191215515
36,0.05662634860724211,0.9826562404632568,0.8650668820849171,0.8216666579246521
