,loss,acc,val-loss,val-acc
0,0.6153195875883103,0.64453125,0.5849970777829488,0.6897435784339905
1,0.4421293830871582,0.7873437404632568,0.6636788631096865,0.6655128002166748
2,0.36411083325743676,0.8382812738418579,0.5344025148795202,0.7396153807640076
3,0.3147087562084198,0.8650000095367432,0.465974985406949,0.7832051515579224
4,0.2736432263255119,0.8828125,0.4799449065556893,0.7705128192901611
5,0.2549261177331209,0.8910937309265137,0.48775142163802415,0.782564103603363
6,0.22093620143830775,0.9095312356948853,0.4774294931154985,0.8060256242752075
7,0.2042568914592266,0.9168750047683716,0.5084786239342812,0.7834615111351013
8,0.19320508182048798,0.9270312786102295,0.6030030197057968,0.8005128502845764
9,0.16795522831380366,0.9342187643051147,0.7298759783689792,0.7996153831481934
10,0.15060503479093312,0.9431250095367432,0.552071308860412,0.8097435832023621
11,0.1585181987285614,0.9375,0.5186127034517435,0.8019230961799622
12,0.13358185678720474,0.9467187523841858,0.6551531820725172,0.7453846335411072
13,0.12162667118012906,0.9543750286102295,0.6083139567038952,0.7943589687347412
