,loss,acc,val-loss,val-acc
0,0.7165382713079452,0.5495312213897705,0.6607642558904795,0.5847692489624023
1,0.6553564780950546,0.6410937309265137,0.7091716940586383,0.6418461799621582
2,0.5189251098036766,0.73046875,0.5462955658252423,0.7343077063560486
3,0.4254495510458946,0.7984374761581421,0.5595802224599398,0.7792307734489441
4,0.3642921806871891,0.8306249976158142,0.572627148261437,0.7367692589759827
5,0.34749613121151923,0.8473437428474426,0.5113000878920921,0.7766153812408447
6,0.34233985051512716,0.8557812571525574,0.507734642120508,0.7563077211380005
7,0.28815973564982417,0.8803125023841858,0.5259127103365384,0.7984615564346313
8,0.2768523309379816,0.8795312643051147,0.5704215035988734,0.77676922082901
9,0.26202289678156376,0.895312488079071,0.7488567425654484,0.7643076777458191
10,0.23927057698369025,0.9010937213897705,0.5466438302626977,0.7918461561203003
11,0.20541238378733395,0.9203125238418579,0.5496820316864894,0.7979999780654907
12,0.1988665932416916,0.9212499856948853,0.5248612509324,0.7841538190841675
13,0.18936587926000356,0.9292187690734863,0.8914088840668019,0.7586153745651245
14,0.18177180778235197,0.9325000047683716,0.8923282898389376,0.7883076667785645
15,0.15822159953415393,0.9370312690734863,0.6986071036412166,0.7853845953941345
16,0.13483867600560187,0.9496874809265137,0.6484891602626214,0.8010769486427307
