,loss,acc,val-loss,val-acc
0,0.6378449040651322,0.641406238079071,0.7920969617672455,0.6648718118667603
1,0.4255597704648972,0.8031250238418579,0.6427443065704443,0.7317948937416077
2,0.36845027685165405,0.8335937261581421,0.6917638316368445,0.7301282286643982
3,0.323127671033144,0.86328125,0.5451776683330536,0.7737179398536682
4,0.2825177612900734,0.8809375166893005,0.625819362891026,0.7367948889732361
5,0.25679107144474983,0.8935937285423279,0.765713230921672,0.7160256505012512
6,0.22677115797996522,0.9068750143051147,0.6567271737716137,0.7519230842590332
7,0.20153644308447838,0.9221875071525574,0.7019120214077142,0.7389743328094482
8,0.2008343630284071,0.9209374785423279,0.7554368659471854,0.7394871711730957
9,0.17478848680853842,0.9312499761581421,0.7775479654471079,0.7491025924682617
10,0.17453256469219924,0.9340624809265137,0.7964762162703735,0.736923098564148
11,0.1532612819224596,0.9389062523841858,1.111007639230826,0.7187179327011108
12,0.15373801168054343,0.9417187571525574,0.7919864967847482,0.7506410479545593
13,0.14118406254798174,0.9462500214576721,0.8454829420034702,0.7529487013816833
