,loss,acc,val-loss,val-acc
0,0.6833395254611969,0.5490624904632568,0.6618594183371618,0.5567948818206787
1,0.511717541217804,0.7409374713897705,0.5517730258214169,0.7438461780548096
2,0.4370989693701267,0.7987499833106995,0.5034145174118189,0.7551282048225403
3,0.4034715354442596,0.8162500262260437,0.4796570810752037,0.7497435808181763
4,0.36946737781167033,0.8354687690734863,0.532185666836225,0.7601282000541687
5,0.3230056396126747,0.8559374809265137,0.474227052850601,0.7626923322677612
6,0.2940380069613457,0.87109375,0.5131398370632758,0.7878205180168152
7,0.26680570557713507,0.8907812237739563,0.47832537155884963,0.820641040802002
8,0.2349862527102232,0.9067187309265137,0.6328715880711874,0.745512843132019
9,0.21812433898448944,0.9106249809265137,0.5457727072330621,0.7803846001625061
10,0.20653967939317228,0.9153125286102295,0.6009760563954328,0.7884615659713745
11,0.17608284533023835,0.9295312762260437,0.5565912841986387,0.7637179493904114
12,0.16077576473355293,0.9390624761581421,0.49384547273317975,0.8167948722839355
13,0.16609396874904633,0.9360937476158142,0.55719920534354,0.7749999761581421
14,0.15293527567759158,0.9424999952316284,0.5951072084598052,0.7811538577079773
15,0.146072573363781,0.9443749785423279,0.5561387451031269,0.8075640797615051
