,loss,acc,val-loss,val-acc
0,0.7193319034576416,0.5506250262260437,0.801903901276765,0.619259238243103
1,0.8475994664430618,0.5560937523841858,0.9085425690368369,0.49981480836868286
2,1.2979255259037017,0.5340625047683716,0.8159682640322933,0.5224074125289917
3,0.6409301924705505,0.6401562690734863,0.739277614487542,0.5462962985038757
4,0.6012481242418289,0.6682812571525574,0.7615876021208586,0.5987036824226379
5,0.5610871911048889,0.7059375047683716,0.7195433201613249,0.6700000166893005
6,0.5081333729624748,0.7454687356948853,0.5985125082510488,0.7405555844306946
7,0.4964616060256958,0.7506250143051147,0.6701542696467152,0.7161111235618591
8,0.49076141268014906,0.7478125095367432,0.6731384501413062,0.7464814782142639
9,0.42431364715099334,0.792187511920929,0.7450178122078931,0.7207407355308533
10,0.40113582223653793,0.8118749856948853,0.5413691390443731,0.7688888907432556
11,0.37120862379670144,0.8282812237739563,0.6073192054474795,0.7599999904632568
12,0.34190327912569046,0.8487499952316284,0.46575108418862027,0.8253703713417053
13,0.30669769644737244,0.867968738079071,0.5404897453608336,0.8272222280502319
14,0.2910044437646866,0.8759375214576721,0.6799043163105294,0.762592613697052
15,0.2623669064044952,0.8901562690734863,0.5637791129174056,0.7933333516120911
16,0.24805844813585282,0.8968750238418579,0.48967090635387983,0.8085185289382935
17,0.2286522115021944,0.9082812666893005,0.623924892257761,0.8074073791503906
18,0.2013230164349079,0.9156249761581421,0.5519976654538402,0.8292592763900757
19,0.18481631964445114,0.9298437237739563,0.49599835828498556,0.8322222232818604
20,0.19174293600022793,0.9240624904632568,0.5179435268596366,0.8301851749420166
21,0.17043927393853664,0.9340624809265137,0.5115173519761474,0.8246296048164368
22,0.16985701631754638,0.9371874928474426,0.5809897327864612,0.8240740895271301
